Wavelength	Husenicek100000.asd.ref	Husenicek100001.asd.ref	Husenicek100002.asd.ref	Husenicek100003.asd.ref	Husenicek100004.asd.ref	Husenicek100005.asd.ref	Husenicek100006.asd.ref	Husenicek100007.asd.ref	Husenicek100008.asd.ref	Husenicek100009.asd.ref	Husenicek100010.asd.ref	Husenicek100011.asd.ref	Husenicek100012.asd.ref	Husenicek100013.asd.ref	Husenicek100014.asd.ref	Husenicek100015.asd.ref	Husenicek100016.asd.ref	Husenicek100017.asd.ref	Husenicek100018.asd.ref	Husenicek100019.asd.ref	Husenicek100020.asd.ref	Husenicek100021.asd.ref	Husenicek100022.asd.ref	Husenicek100023.asd.ref	Husenicek100024.asd.ref	Husenicek100025.asd.ref	Husenicek100026.asd.ref	Husenicek100027.asd.ref	Husenicek100028.asd.ref	Husenicek100029.asd.ref	Husenicek100030.asd.ref	Husenicek100031.asd.ref	Husenicek100032.asd.ref	Husenicek100033.asd.ref	Husenicek100034.asd.ref	Husenicek100035.asd.ref	Husenicek100036.asd.ref	Husenicek100037.asd.ref	Husenicek100038.asd.ref	Husenicek100039.asd.ref	Husenicek100040.asd.ref	Husenicek100041.asd.ref	Husenicek100042.asd.ref	Husenicek100043.asd.ref	Husenicek100044.asd.ref	Husenicek100045.asd.ref	Husenicek100046.asd.ref	Husenicek100047.asd.ref	Husenicek100048.asd.ref	Husenicek100049.asd.ref	Husenicek100050.asd.ref	Husenicek100051.asd.ref	Husenicek100052.asd.ref	Husenicek100053.asd.ref	Husenicek100054.asd.ref	Husenicek100055.asd.ref	Husenicek100056.asd.ref	Husenicek100057.asd.ref	Husenicek100058.asd.ref	Husenicek100059.asd.ref	Husenicek100060.asd.ref	Husenicek100061.asd.ref	Husenicek100062.asd.ref	Husenicek100063.asd.ref	Husenicek100064.asd.ref	Husenicek100065.asd.ref	Husenicek100066.asd.ref	Husenicek100067.asd.ref	Husenicek100068.asd.ref	Husenicek100069.asd.ref	Husenicek100070.asd.ref	Husenicek100071.asd.ref	Husenicek100072.asd.ref	Husenicek100073.asd.ref	Husenicek100074.asd.ref	Husenicek100075.asd.ref	Husenicek100076.asd.ref	Husenicek100077.asd.ref	Husenicek100078.asd.ref	Husenicek100079.asd.ref	Husenicek100080.asd.ref	Husenicek100081.asd.ref	Husenicek100082.asd.ref	Husenicek100083.asd.ref	Husenicek100084.asd.ref	Husenicek100085.asd.ref	Husenicek100086.asd.ref	Husenicek100087.asd.ref	Husenicek100088.asd.ref	Husenicek100089.asd.ref	Husenicek100090.asd.ref	Husenicek100091.asd.ref	Husenicek100092.asd.ref
360	0.993472099304199	1.00821125507355	4.18163426220417E-02	4.28774505853653E-02	4.11358624696732E-02	3.42380851507187E-02	4.07665893435478E-02	4.26070727407932E-02	4.57768552005291E-02	4.79746125638485E-02	0.050456877797842	5.95636144280434E-02	4.78066615760326E-02	4.52082753181458E-02	4.63337153196335E-02	5.02799525856972E-02	4.89910766482353E-02	4.26994971930981E-02	5.35629242658615E-02	0.054909735918045	5.20758926868439E-02	5.60588277876377E-02	4.24170717597008E-02	4.90841269493103E-02	5.14197237789631E-02	4.84696105122566E-02	4.29539009928703E-02	4.80468645691872E-02	5.07022626698017E-02	4.36985939741135E-02	4.56268973648548E-02	4.61535528302193E-02	4.68596667051315E-02	0.995020985603333	5.02805933356285E-02	5.57750016450882E-02	5.28915077447891E-02	4.67884726822376E-02	3.86160053312778E-02	0.052325502038002	4.87000979483128E-02	4.73250225186348E-02	5.87897822260857E-02	5.03089278936386E-02	5.56876547634602E-02	4.58408631384373E-02	5.50109148025513E-02	4.99195046722889E-02	4.81491908431053E-02	0.998806774616241	6.63584768772125E-02	6.46784156560898E-02	5.99822960793972E-02	0.053476769477129	5.99731132388115E-02	6.62999674677849E-02	6.06055855751038E-02	0.057060033082962	5.84061071276665E-02	6.21457286179066E-02	6.44219070672989E-02	0.059027012437582	5.38464225828648E-02	5.44149316847324E-02	6.61351755261421E-02	0.997309744358063	4.66051585972309E-02	4.98654022812843E-02	4.83032204210758E-02	0.056826189160347	4.78638336062431E-02	5.24911731481552E-02	4.07654531300068E-02	2.85293180495501E-02	4.24560979008675E-02	3.89940403401852E-02	4.27425168454647E-02	3.22819426655769E-02	5.43928667902946E-02	5.92011995613575E-02	6.08784668147564E-02	0.053567573428154	4.46927547454834E-02	4.95083965361118E-02	0.999008476734161	5.25036454200745E-02	5.46447299420834E-02	4.59844693541527E-02	4.71636541187763E-02	2.61314325034618E-02	3.53570841252804E-02	4.45997938513756E-02	 5.15323095023632E-02 
361	0.999270796775818	1.00294554233551	4.40224409103394E-02	4.55038622021675E-02	3.86961251497269E-02	3.45745868980885E-02	4.57219146192074E-02	4.58023026585579E-02	4.83712777495384E-02	4.88562695682049E-02	5.40156587958336E-02	0.056341040879488	4.49773296713829E-02	4.47372421622276E-02	4.61214929819107E-02	5.03532588481903E-02	4.69739139080048E-02	4.75679337978363E-02	5.21177165210247E-02	5.03565222024918E-02	5.06845861673355E-02	5.43686971068382E-02	4.47242744266987E-02	4.90154325962067E-02	4.80645522475243E-02	4.96091470122337E-02	4.93626706302166E-02	5.51978573203087E-02	5.00477328896523E-02	0.047137439250946	4.34872657060623E-02	4.78748455643654E-02	5.18335029482841E-02	0.993958294391632	5.83903528749943E-02	5.81253133714199E-02	5.54788857698441E-02	4.94376085698605E-02	0.044081836938858	5.25846853852272E-02	5.06405457854271E-02	4.97110038995743E-02	6.08615763485432E-02	4.77452799677849E-02	5.11071309447289E-02	5.08213378489017E-02	4.87856194376946E-02	5.42877241969109E-02	4.85561639070511E-02	1.00323534011841	0.06474918872118	6.37581944465637E-02	5.96747845411301E-02	5.75900413095951E-02	6.06746487319469E-02	6.38123080134392E-02	0.061938501894474	5.74682764708996E-02	6.00786954164505E-02	6.01320862770081E-02	6.40376061201096E-02	5.63593357801437E-02	5.78238405287266E-02	5.51741942763329E-02	6.38883486390114E-02	0.994761645793915	4.41979952156544E-02	4.92604821920395E-02	5.00215664505959E-02	5.49728646874428E-02	4.98416125774384E-02	5.09967133402824E-02	4.12913486361504E-02	3.28449979424477E-02	4.19529750943184E-02	4.69272769987583E-02	3.79913710057735E-02	3.24321612715721E-02	5.79224303364754E-02	5.80565258860588E-02	6.04552738368511E-02	5.26979602873325E-02	4.81898859143257E-02	5.14160245656967E-02	0.996457993984222	5.31720481812954E-02	5.54887838661671E-02	5.30848205089569E-02	4.74485717713833E-02	2.97200437635183E-02	3.42381969094276E-02	4.71252240240574E-02	 5.19430302083492E-02 
362	1.00391137599945	0.999655246734619	0.045415960252285	4.31938394904137E-02	3.79089303314686E-02	3.78970019519329E-02	4.92303408682346E-02	0.048546988517046	5.12008294463158E-02	4.96816821396351E-02	5.21643199026585E-02	5.48270344734192E-02	4.55271750688553E-02	4.73107993602753E-02	4.96489629149437E-02	4.62665148079395E-02	4.63792979717255E-02	5.30670508742332E-02	5.26438392698765E-02	4.95728850364685E-02	5.17344288527966E-02	5.30744418501854E-02	4.81245629489422E-02	5.20189553499222E-02	4.89126406610012E-02	5.06273657083511E-02	5.26934564113617E-02	5.66977635025978E-02	4.74215149879456E-02	4.97992783784866E-02	4.49374094605446E-02	0.047974955290556	5.43225109577179E-02	0.993616700172424	6.30484223365784E-02	5.89524023234844E-02	5.95861077308655E-02	5.08462674915791E-02	4.78549636900425E-02	5.25372885167599E-02	4.91345450282097E-02	4.90211732685566E-02	5.49379624426365E-02	0.047922857105732	4.79949414730072E-02	5.31467422842979E-02	4.89638783037663E-02	5.55169396102428E-02	4.84113581478596E-02	1.00498521327972	6.13568760454655E-02	5.99979311227798E-02	5.92456869781017E-02	6.24380968511105E-02	0.0603635199368	6.18085749447346E-02	5.74635416269302E-02	5.53375370800495E-02	6.21627867221832E-02	5.83706423640251E-02	6.17056116461754E-02	0.052129078656435	5.89157529175282E-02	5.49821816384792E-02	5.93123733997345E-02	0.993942260742188	4.00474555790424E-02	4.92321439087391E-02	4.92429174482822E-02	5.22980839014053E-02	5.05279526114464E-02	4.75578792393208E-02	4.23723161220551E-02	3.74695807695389E-02	4.14604097604752E-02	0.046754501760006	3.54348868131638E-02	3.51305305957794E-02	6.04156963527203E-02	5.79480044543743E-02	6.23258128762245E-02	0.052571676671505	5.08909896016121E-02	5.30265681445599E-02	0.994986951351166	5.71121759712696E-02	6.03403262794018E-02	5.93267530202866E-02	5.24218119680882E-02	3.67154330015183E-02	3.66444997489452E-02	5.10989688336849E-02	 5.44419586658478E-02 
363	0.999622285366058	1.00138795375824	4.28991094231606E-02	3.91418747603893E-02	4.30263988673687E-02	4.01219837367535E-02	4.42518405616283E-02	4.41204383969307E-02	5.18687330186367E-02	4.56304922699928E-02	4.45321723818779E-02	5.66240176558495E-02	4.87671718001366E-02	5.24788685142994E-02	5.00276647508144E-02	4.12705354392529E-02	5.01924343407154E-02	5.19508868455887E-02	5.13002164661884E-02	5.13334050774574E-02	5.12168481945992E-02	4.83721867203712E-02	4.89589795470238E-02	5.05777038633823E-02	5.35453744232655E-02	5.04526980221272E-02	4.58324104547501E-02	4.95745167136192E-02	4.54967208206654E-02	4.94877770543098E-02	4.56317849457264E-02	4.43526245653629E-02	4.76425737142563E-02	0.992768108844757	5.69264143705368E-02	5.57883903384209E-02	5.83679862320423E-02	4.83684875071049E-02	4.21351976692677E-02	5.54088950157166E-02	4.89541031420231E-02	0.042777806520462	4.67824190855026E-02	4.88824360072613E-02	4.89589832723141E-02	4.94727343320847E-02	5.08607439696789E-02	5.03113642334938E-02	4.57000322639942E-02	1.00244963169098	6.10364340245724E-02	6.05055876076221E-02	5.92995323240757E-02	6.11432902514935E-02	5.75557798147202E-02	6.15939907729626E-02	5.29827177524567E-02	5.46387732028961E-02	6.61318600177765E-02	0.059237040579319	6.20206519961357E-02	5.29532469809055E-02	6.03873282670975E-02	5.85369504988194E-02	6.03900700807571E-02	0.99364161491394	3.65025363862515E-02	4.85783703625202E-02	4.36560474336147E-02	5.18185049295425E-02	4.60123866796494E-02	4.71353083848953E-02	4.43671159446239E-02	3.86052466928959E-02	4.04312983155251E-02	4.02839109301567E-02	4.06851656734943E-02	0.038462121039629	5.59621788561344E-02	6.05651773512363E-02	6.17235228419304E-02	5.21977692842484E-02	4.74463030695915E-02	4.99976128339767E-02	0.993061184883118	6.11303523182869E-02	6.24753199517727E-02	5.63226900994778E-02	5.66547736525536E-02	3.62653993070126E-02	4.16594855487347E-02	4.86529394984245E-02	 6.11084029078484E-02 
364	0.998252332210541	1.00143468379974	0.04851383715868	4.35713157057762E-02	4.41342778503895E-02	0.040482372045517	4.43596541881561E-02	4.22946400940418E-02	4.91959936916828E-02	5.08841164410114E-02	5.05647957324982E-02	5.44299073517323E-02	0.041917722672224	4.58289310336113E-02	4.76332120597363E-02	0.045146394520998	4.61324900388718E-02	4.67287264764309E-02	4.88063991069794E-02	5.44003248214722E-02	4.77905087172985E-02	4.76741120219231E-02	0.0480344183743	5.07851541042328E-02	5.54376654326916E-02	4.91513013839722E-02	4.99752871692181E-02	4.75195907056332E-02	4.79997210204601E-02	4.87207472324371E-02	0.04205122590065	4.47651818394661E-02	4.35766912996769E-02	0.986373603343964	5.56706003844738E-02	5.63746951520443E-02	5.40225394070148E-02	0.041103433817625	4.41497974097729E-02	4.62035313248634E-02	0.05015017837286	4.76011112332344E-02	5.45214265584946E-02	0.043801948428154	5.09541891515255E-02	0.046936821192503	4.95285876095295E-02	0.049335278570652	4.92230840027332E-02	0.999675631523132	6.28162249922752E-02	6.72762617468834E-02	6.27913698554039E-02	5.68622201681137E-02	5.66231608390808E-02	5.93938417732716E-02	5.15444949269295E-02	5.75943551957607E-02	6.11623823642731E-02	5.72653077542782E-02	6.05942234396935E-02	5.29456287622452E-02	5.75407333672047E-02	6.38737827539444E-02	5.87785728275776E-02	0.996263802051544	4.80127856135368E-02	4.95315790176392E-02	4.82399351894856E-02	4.97122667729855E-02	4.73717227578163E-02	5.09994775056839E-02	4.57028411328793E-02	3.82204651832581E-02	4.19479832053185E-02	4.32754643261433E-02	4.24259603023529E-02	4.13949601352215E-02	5.76333366334438E-02	6.13817758858204E-02	6.20853640139103E-02	5.02533614635468E-02	4.68075275421143E-02	5.08152283728123E-02	0.994479954242706	6.18702918291092E-02	6.32599219679832E-02	5.59922829270363E-02	5.65600693225861E-02	3.65799777209759E-02	4.09421995282173E-02	4.75400313735008E-02	 0.0587801001966 
365	0.996454834938049	1.00156331062317	5.01593612134457E-02	4.43817153573036E-02	4.06424999237061E-02	3.99060845375061E-02	4.53949458897114E-02	4.20243889093399E-02	4.58404868841171E-02	5.33705912530422E-02	5.40058501064777E-02	5.53570725023746E-02	4.26959320902824E-02	0.043613463640213	4.66748736798763E-02	4.80831116437912E-02	4.51382398605347E-02	0.047734048217535	4.43945713341236E-02	5.20703308284283E-02	4.87507395446301E-02	0.04795878008008	4.61188443005085E-02	4.90446835756302E-02	5.20488210022449E-02	4.82883416116238E-02	4.97189909219742E-02	4.75691892206669E-02	4.93398196995258E-02	4.65620197355747E-02	4.45097796618938E-02	4.52717319130898E-02	4.69797737896442E-02	0.987579524517059	5.61568662524223E-02	5.63176162540913E-02	5.66930994391441E-02	4.07104827463627E-02	4.51595932245255E-02	4.45334576070309E-02	4.87006641924381E-02	4.99712117016315E-02	0.055290300399065	4.26689051091671E-02	4.79183457791805E-02	4.46240194141865E-02	4.89340052008629E-02	5.20386882126331E-02	5.02977855503559E-02	1.00128090381622	6.46161586046219E-02	6.79579079151154E-02	6.40376135706902E-02	0.053945567458868	5.77420517802238E-02	5.85302859544754E-02	5.45268505811691E-02	5.82491680979729E-02	5.84533140063286E-02	5.74523769319057E-02	6.08429498970509E-02	5.35908080637455E-02	5.60803934931755E-02	0.061275914311409	5.85441924631596E-02	0.993302702903748	4.90052253007889E-02	4.80785146355629E-02	4.92709241807461E-02	5.32207302749157E-02	5.07932268083096E-02	4.97657023370266E-02	4.01438698172569E-02	3.56736928224564E-02	4.08412404358387E-02	3.82193140685558E-02	4.11147959530354E-02	4.16574031114578E-02	0.056588277220726	5.85137568414211E-02	5.90677596628666E-02	0.047795508056879	4.64980788528919E-02	4.89334911108017E-02	0.99336189031601	5.88292293250561E-02	6.08167350292206E-02	0.055083978921175	5.14097474515438E-02	3.46319042146206E-02	3.93083989620209E-02	4.92747947573662E-02	 5.25018833577633E-02 
366	0.995537579059601	1.00316965579987	4.66093309223652E-02	4.17675375938416E-02	3.73294875025749E-02	0.039962250739336	4.51050437986851E-02	0.042882926762104	4.44502979516983E-02	5.03431670367718E-02	5.16279265284538E-02	5.63631244003773E-02	4.78719659149647E-02	4.65638041496277E-02	4.65275458991528E-02	4.92177158594131E-02	4.63337413966656E-02	5.12209869921207E-02	4.34699654579163E-02	4.80801910161972E-02	5.10793216526508E-02	4.83848676085472E-02	0.046672597527504	4.67748194932938E-02	4.84141632914543E-02	4.75174821913242E-02	4.64789420366287E-02	4.82984818518162E-02	4.83484454452991E-02	4.53611612319946E-02	4.78681437671185E-02	0.045336976647377	5.00100739300251E-02	0.992230892181396	5.56103587150574E-02	0.055282186716795	0.060091458261013	4.46999259293079E-02	4.38659861683846E-02	4.86476495862007E-02	4.70402538776398E-02	4.92797903716564E-02	5.06040453910828E-02	4.50584664940834E-02	4.44628782570362E-02	4.39059659838676E-02	4.90364618599415E-02	5.38769923150539E-02	4.93772476911545E-02	1.00450503826141	6.39844089746475E-02	6.36785179376602E-02	0.060887023806572	5.18722906708717E-02	5.90256713330746E-02	5.94625622034073E-02	5.73609508574009E-02	5.69260753691196E-02	5.88485486805439E-02	5.87356314063072E-02	6.05738684535027E-02	5.49726448953152E-02	5.78211322426796E-02	5.58117516338825E-02	5.99790439009666E-02	0.992148280143738	4.30343598127365E-02	4.59466576576233E-02	4.76116314530373E-02	5.74618689715862E-02	5.23209758102894E-02	4.69786003232002E-02	3.33424024283886E-02	3.36818695068359E-02	3.65285128355026E-02	3.17263789474964E-02	3.67698222398758E-02	3.93192768096924E-02	5.43142482638359E-02	5.69728948175907E-02	5.52071444690228E-02	4.77679967880249E-02	4.71044927835464E-02	4.71200793981552E-02	0.992383718490601	5.57981505990028E-02	0.056953240185976	5.24881631135941E-02	4.67317625880241E-02	3.15989591181278E-02	3.68581339716911E-02	5.08885309100151E-02	 4.88454513251781E-02 
367	0.998132705688477	1.00661242008209	4.25142534077168E-02	4.17069233953953E-02	4.03852760791779E-02	4.16860021650791E-02	4.30222824215889E-02	4.44955937564373E-02	4.66896407306194E-02	4.50802259147167E-02	4.76079396903515E-02	5.13970628380775E-02	4.51359860599041E-02	4.76947762072086E-02	4.44436557590961E-02	5.14129474759102E-02	4.41043190658093E-02	4.79719415307045E-02	5.17537035048008E-02	5.02946972846985E-02	4.80964668095112E-02	4.91627342998981E-02	5.25911524891853E-02	4.72909063100815E-02	5.14556765556335E-02	4.59826737642288E-02	4.86464314162731E-02	4.88493852317333E-02	4.64713759720325E-02	4.79118600487709E-02	4.16294299066067E-02	4.55987975001335E-02	4.19044233858585E-02	0.989496171474457	5.24629987776279E-02	5.49140386283398E-02	5.25891482830048E-02	0.044496014714241	4.26642186939716E-02	4.73921038210392E-02	4.94899414479733E-02	5.09533733129501E-02	5.26198893785477E-02	0.045782808214426	0.048711609095335	4.65211011469364E-02	4.80554476380348E-02	4.97893877327442E-02	5.06479628384113E-02	1.00333666801453	0.059841625392437	6.20400048792362E-02	5.47039657831192E-02	4.86258007586002E-02	5.81682212650776E-02	6.10367693006992E-02	0.053947925567627	5.67681230604649E-02	5.78376725316048E-02	5.74702247977257E-02	5.59325180947781E-02	5.62403872609138E-02	6.13582879304886E-02	5.79083524644375E-02	6.10883831977844E-02	1.00375366210938	4.57660108804703E-02	4.69970293343067E-02	5.00401519238949E-02	5.32828234136105E-02	4.90191951394081E-02	5.06529770791531E-02	3.50259467959404E-02	3.56373898684978E-02	3.18372435867786E-02	3.89208756387234E-02	3.08544766157866E-02	3.62814217805862E-02	5.62382228672504E-02	6.29097372293472E-02	5.56938983500004E-02	5.24006895720959E-02	4.98266443610191E-02	5.09637296199799E-02	0.996971011161804	5.74553422629833E-02	5.50064481794834E-02	4.88588139414787E-02	4.93868254125118E-02	3.05116828531027E-02	3.23236584663391E-02	4.83381561934948E-02	 5.29956854879856E-02 
368	0.99770188331604	1.00535035133362	4.18241508305073E-02	4.30518873035908E-02	4.31772917509079E-02	3.89146916568279E-02	4.58679087460041E-02	4.55743968486786E-02	4.66048866510391E-02	4.86182607710361E-02	4.91056926548481E-02	5.42513802647591E-02	4.00951281189919E-02	4.58268858492374E-02	4.13241349160671E-02	4.88617345690727E-02	4.58984710276127E-02	0.047543115913868	5.11737987399101E-02	5.38368374109268E-02	4.91636581718922E-02	5.00629171729088E-02	5.13837784528732E-02	4.74136993288994E-02	4.88009080290794E-02	4.74321581423283E-02	4.84880656003952E-02	4.73425090312958E-02	4.64385747909546E-02	4.62707206606865E-02	3.88417802751064E-02	4.10066023468971E-02	4.54969182610512E-02	0.990665793418884	5.51961809396744E-02	5.58572076261044E-02	5.10220117866993E-02	4.51795905828476E-02	4.18906956911087E-02	4.67924848198891E-02	4.75551001727581E-02	5.41361421346664E-02	5.34887053072453E-02	4.75179105997086E-02	5.12343123555183E-02	4.91567179560661E-02	4.71075959503651E-02	4.78854291141033E-02	0.048714604228735	0.997440814971924	6.35851323604584E-02	0.06363345682621	6.00040480494499E-02	5.30848540365696E-02	5.91949038207531E-02	6.16144984960556E-02	5.11347614228725E-02	5.54481409490108E-02	5.23470975458622E-02	5.49111403524876E-02	5.32861053943634E-02	5.42562305927277E-02	5.57704046368599E-02	5.55376149713993E-02	5.67692667245865E-02	0.998731911182404	4.12978045642376E-02	4.77630123496056E-02	4.72043566405773E-02	4.87055741250515E-02	4.64522615075111E-02	0.047192994505167	3.55257838964462E-02	3.67169454693794E-02	3.69586236774921E-02	4.03161905705929E-02	3.70713286101818E-02	3.84807847440243E-02	5.51141798496246E-02	0.062108438462019	5.79041317105293E-02	0.050655510276556	4.86380271613598E-02	4.92018423974514E-02	0.998068809509277	5.73128685355186E-02	5.44156432151794E-02	5.13080693781376E-02	5.05408905446529E-02	3.18683385848999E-02	3.33945006132126E-02	4.91607673466206E-02	 5.30580393970013E-02 
369	1.00119686126709	1.0027881860733	4.21515479683876E-02	0.043513011187315	4.32486310601234E-02	3.68828326463699E-02	4.90914732217789E-02	4.60749194025993E-02	4.60900478065014E-02	5.25505840778351E-02	5.07404878735542E-02	5.68642541766167E-02	3.92029955983162E-02	4.40086424350739E-02	4.14879880845547E-02	4.55264896154404E-02	4.79202941060066E-02	4.71865572035313E-02	4.95496019721031E-02	5.38378618657589E-02	5.08214123547077E-02	5.12571111321449E-02	4.82683964073658E-02	4.79831509292126E-02	4.72534112632275E-02	4.69935163855553E-02	4.66645695269108E-02	4.77754808962345E-02	4.72382828593254E-02	4.69151847064495E-02	4.33743931353092E-02	4.06505987048149E-02	0.049208540469408	0.990538358688354	5.54945394396782E-02	5.55054843425751E-02	5.22397570312023E-02	4.65810298919678E-02	4.35283705592155E-02	4.94728125631809E-02	4.41965088248253E-02	5.14610931277275E-02	5.09119778871536E-02	4.63058948516846E-02	0.048312958329916	4.88187558948994E-02	4.76610250771046E-02	4.98334430158138E-02	4.55492250621319E-02	0.996464788913727	6.53603821992874E-02	0.061396487057209	6.19389936327934E-02	5.54721616208553E-02	5.77352158725262E-02	6.20967149734497E-02	5.15938401222229E-02	5.69463595747948E-02	5.04966452717781E-02	5.44610731303692E-02	5.32325804233551E-02	5.30933998525143E-02	0.054588258266449	5.63364215195179E-02	5.47652058303356E-02	0.993787944316864	3.96832190454006E-02	4.49079163372517E-02	4.66051995754242E-02	4.98396717011929E-02	4.75636757910252E-02	4.71322871744633E-02	3.66006456315517E-02	3.55148240923882E-02	0.040031936019659	3.59500497579575E-02	4.10970710217953E-02	3.89140099287033E-02	5.51662258803844E-02	5.71297518908978E-02	5.63718713819981E-02	4.78908531367779E-02	4.67151179909706E-02	0.044970128685236	0.996242046356201	5.62970973551273E-02	0.057909794151783	5.24759963154793E-02	0.051386758685112	3.52908112108707E-02	3.67776304483414E-02	4.97949048876762E-02	 5.15706241130829E-02 
370	1.00795865058899	1.00164306163788	4.19261306524277E-02	4.30407114326954E-02	4.13898825645447E-02	0.037861879914999	4.93737496435642E-02	4.62423823773861E-02	4.64091263711452E-02	0.051375687122345	4.99845072627068E-02	5.43233938515186E-02	4.33988086879253E-02	4.37774620950222E-02	4.49543707072735E-02	4.46960665285587E-02	4.76634278893471E-02	4.62875068187714E-02	0.050917848944664	5.10500967502594E-02	4.98046912252903E-02	5.16533851623535E-02	4.70586381852627E-02	4.85447011888027E-02	4.92734648287296E-02	4.34042178094387E-02	4.50752936303616E-02	5.03706000745296E-02	4.74676117300987E-02	4.89476434886456E-02	5.04453927278519E-02	4.53581772744656E-02	4.72732745110989E-02	0.987922430038452	0.051375474780798	5.38408383727074E-02	0.052512314170599	4.77857403457165E-02	0.046687800437212	5.38360513746738E-02	4.34324741363525E-02	4.46790270507336E-02	4.69354391098022E-02	4.22069728374481E-02	0.042303990572691	4.53422293066978E-02	4.90714274346828E-02	5.33438846468925E-02	4.40757721662521E-02	1.00110054016113	6.16755969822407E-02	5.59272244572639E-02	5.68655245006084E-02	5.31909130513668E-02	5.41102662682533E-02	6.24028258025646E-02	5.44165633618832E-02	6.05042055249214E-02	5.41541986167431E-02	5.67189902067184E-02	5.51663488149643E-02	5.37891760468483E-02	6.07067532837391E-02	6.16562739014626E-02	5.79622574150562E-02	0.997097074985504	4.49017845094204E-02	4.06317636370659E-02	5.00580817461014E-02	5.49520887434483E-02	5.07063306868076E-02	5.24372905492783E-02	3.87933813035488E-02	3.36057618260384E-02	3.69740203022957E-02	3.11329234391451E-02	3.72364148497581E-02	3.58771160244942E-02	5.74231669306755E-02	5.31896911561489E-02	5.20633682608604E-02	4.82727028429508E-02	4.69893477857113E-02	0.043223399668932	0.993722140789032	5.56015558540821E-02	6.30043223500252E-02	4.94645498692989E-02	5.23987039923668E-02	3.81671972572804E-02	3.89938019216061E-02	4.84177656471729E-02	 5.14140650629997E-02 
371	1.00413119792938	1.00215017795563	4.18728813529015E-02	4.52820882201195E-02	4.24708500504494E-02	3.81709486246109E-02	4.67616803944111E-02	4.64216358959675E-02	4.66878339648247E-02	4.63284440338612E-02	5.05847111344337E-02	4.91301193833351E-02	4.59601916372776E-02	4.38864827156067E-02	4.51287031173706E-02	4.74778339266777E-02	4.59542647004128E-02	4.93090488016605E-02	4.97047007083893E-02	5.46469241380692E-02	4.45916019380093E-02	4.79331463575363E-02	4.67853918671608E-02	4.59329411387444E-02	4.80075739324093E-02	4.16817516088486E-02	4.61321733891964E-02	4.90030124783516E-02	4.57404851913452E-02	3.75385358929634E-02	4.37453724443913E-02	4.16382737457752E-02	4.75671663880348E-02	0.990011096000671	5.26216775178909E-02	5.53584955632687E-02	5.01913353800774E-02	4.74875085055828E-02	4.61385101079941E-02	5.27100302278996E-02	4.97003048658371E-02	5.02222403883934E-02	4.91348393261433E-02	4.18211445212364E-02	4.33153808116913E-02	4.20005656778812E-02	4.75161969661713E-02	5.15276603400707E-02	4.77812513709068E-02	0.997580587863922	6.13161660730839E-02	6.05311281979084E-02	6.20448552072048E-02	5.69009967148304E-02	5.70113323628902E-02	6.05132356286049E-02	5.44310696423054E-02	5.74665628373623E-02	5.47663904726505E-02	5.82563243806362E-02	5.81444725394249E-02	5.18835373222828E-02	5.79566434025764E-02	6.08904995024204E-02	6.07677549123764E-02	0.997333645820618	4.86739873886108E-02	4.54420745372772E-02	4.85824085772038E-02	5.10941743850708E-02	4.78481240570545E-02	4.87267896533012E-02	3.91808301210403E-02	3.65166328847408E-02	3.84055376052856E-02	3.61413806676865E-02	3.65438833832741E-02	3.75168137252331E-02	0.056468240916729	5.69692105054855E-02	0.055913332849741	5.20587712526321E-02	5.10793142020702E-02	4.99322898685932E-02	0.993440926074982	5.56231364607811E-02	5.90296201407909E-02	0.047747902572155	5.12292683124542E-02	3.43534834682941E-02	3.79734933376312E-02	4.72382307052612E-02	 0.053816944360733 
